,Log2FC,Std.Error,df,t value,Pr(>|t|),FDR,diffexpressed,delabel
TSPAN6,0.396619116,0.269813327,116.2832797,1.469976005,0.144268801,0.327230384,NO,NA
TYW1,-0.308290765,0.209685104,109.297412,-1.470255913,0.144365387,0.327359871,NO,NA
GOT1,0.362655021,0.246932169,116.7940167,1.468642266,0.144618084,0.327843183,NO,NA
NANS,-0.348000348,0.237002661,116.5708048,-1.468339414,0.144705307,0.327951213,NO,NA
MYO1B,-0.327139819,0.222888213,117.5705533,-1.467730462,0.144847611,0.328094779,NO,NA
RASSF8,0.362759795,0.24717202,116.8893213,1.46764102,0.144887414,0.328094779,NO,NA
NEIL2,0.328329105,0.223613771,110.3690211,1.468286606,0.144870662,0.328094779,NO,NA
NME4,-0.279828484,0.190651458,109.8551382,-1.467748984,0.145029746,0.328327379,NO,NA
RRAS,0.304570768,0.207437388,101.6147249,1.468253972,0.145124023,0.328451093,NO,NA
TCP1,-0.28442068,0.19405484,116.1297128,-1.465671667,0.145440148,0.329076698,NO,NA
MUC6,-0.539542836,0.368548583,117.8982426,-1.463966654,0.145864295,0.329946309,NO,NA
EID1,0.280321918,0.191678651,117.9952745,1.462457698,0.146274255,0.330783363,NO,NA
UCP2,-0.303188394,0.207419301,106.8823096,-1.461717363,0.146752598,0.33177456,NO,NA
BRD4,-0.233636466,0.160052464,112.5878464,-1.459749265,0.147143652,0.332567927,NO,NA
MRPS2,0.339287577,0.232499969,115.6990585,1.459301601,0.147191836,0.332586133,NO,NA
CD68,0.452672746,0.310248275,105.4289302,1.459066119,0.147519924,0.333236613,NO,NA
DMTN,0.391210648,0.268363738,115.5043925,1.457762704,0.147619558,0.333370816,NO,NA
RNASEK,0.204170591,0.140066974,111.9561001,1.457664038,0.147732552,0.33344428,NO,NA
ZMYM5,-0.32398316,0.221684563,82.11158081,-1.461460175,0.14770566,0.33344428,NO,NA
PMPCA,-0.279863923,0.192027806,110.9236327,-1.457413533,0.147827534,0.333567821,NO,NA
SP9,0.446085639,0.306057733,108.0686847,1.457521215,0.147872366,0.333578163,NO,NA
FANCL,0.347071768,0.238047896,100.092331,1.457991331,0.147973555,0.333702126,NO,NA
HSPA1B,0.408176355,0.280295931,116.934464,1.456233606,0.148007845,0.333702126,NO,NA
MT1X,0.447986927,0.307674254,114.8960876,1.456042943,0.148107904,0.333836907,NO,NA
ZNF385A,-0.257921666,0.176963209,97.85630297,-1.45748751,0.148183584,0.333916679,NO,NA
DNMT3A,-0.267212838,0.183658501,117.8070673,-1.454944021,0.148344162,0.334187664,NO,NA
TMEM161B,-0.429013804,0.294749185,108.8121851,-1.455521596,0.148403987,0.334231587,NO,NA
KLRC2,0.296514181,0.203881242,109.6834768,1.454347531,0.148705656,0.33473085,NO,NA
UCHL3,0.33190873,0.228331318,117.892092,1.453627709,0.148706442,0.33473085,NO,NA
MFF,0.219511298,0.151033603,117.715181,1.453393775,0.148775223,0.334794747,NO,NA
SNAP29,-0.199849715,0.137582948,110.28655,-1.452576201,0.149180685,0.335616046,NO,NA
NCKAP1,0.215516878,0.148400863,110.2879702,1.452261621,0.149267909,0.335721149,NO,NA
SPATA24,-0.320594352,0.220818235,111.6048002,-1.451847273,0.149349478,0.335813475,NO,NA
TNFRSF1A,-0.319944924,0.220323967,104.2277834,-1.452156696,0.149461737,0.335974742,NO,NA
TRIOBP,-0.330183739,0.227615029,117.9464228,-1.450623626,0.149538972,0.336057214,NO,NA
RAB9A,0.327881583,0.226100974,116.4577963,1.450155554,0.149703066,0.336276362,NO,NA
SRPRB,-0.288406162,0.198879705,115.849491,-1.450153812,0.149717637,0.336276362,NO,NA
UTP18,-0.346028683,0.238748869,117.9218167,-1.449341663,0.149896419,0.336586702,NO,NA
NUF2,0.358135848,0.246828296,98.92552897,1.450951345,0.149957062,0.336631672,NO,NA
UBE2L3,0.20297193,0.140059278,114.9860921,1.449185899,0.150007458,0.336653618,NO,NA
USP11,0.350503534,0.241947875,116.9398768,1.448673742,0.150104867,0.336781035,NO,NA
YTHDC1,-0.215840347,0.149037437,114.8859869,-1.448229059,0.150276681,0.337075273,NO,NA
UBE2E3,0.378012946,0.261134441,104.6252202,1.447579815,0.150724467,0.337931388,NO,NA
RPAP3,0.234011062,0.161657318,104.1350813,1.447574812,0.150739906,0.337931388,NO,NA
DEAF1,-0.29781378,0.205474507,85.73319589,-1.449395274,0.150875398,0.338143671,NO,NA
PGM2,0.344215838,0.237910877,96.60267168,1.446826822,0.151182569,0.338740507,NO,NA
COX6C,0.33182527,0.229515167,102.7059298,1.445766197,0.15128739,0.338883754,NO,NA
FBL,0.238648417,0.16512747,98.33825787,1.445237532,0.151570378,0.339425909,NO,NA
NEMF,-0.272152751,0.188586571,116.3411453,-1.443118396,0.151674258,0.339566788,NO,NA
CDK8,0.28948975,0.200314568,91.54835186,1.445175717,0.151822903,0.339807782,NO,NA
AKAP8L,-0.357893334,0.248020008,101.5127493,-1.443001868,0.152098652,0.340241195,NO,NA
FIBP,-0.316118888,0.219265498,115.3956022,-1.44171742,0.152090494,0.340241195,NO,NA
TMEM109,0.346314487,0.240519018,115.5977593,1.439863215,0.152608792,0.34129025,NO,NA
WBP1L,-0.372226673,0.258024781,86.02748767,-1.442600481,0.152764182,0.341545601,NO,NA
FAM214B,-0.314749413,0.218758528,116.8809756,-1.438798371,0.152880176,0.341712756,NO,NA
SUGT1,0.287566646,0.199944601,116.6072774,1.43823161,0.153046828,0.341841224,NO,NA
POLB,-0.375557966,0.261141492,115.1520292,-1.438139775,0.153106611,0.341841224,NO,NA
COIL,-0.23752905,0.165135726,116.0864467,-1.438386808,0.153014889,0.341841224,NO,NA
TRIM44,0.271787541,0.189008782,114.910744,1.437962503,0.153162494,0.341841224,NO,NA
C19orf25,-0.279985506,0.194203479,82.14742313,-1.4417121,0.153185124,0.341841224,NO,NA
MTMR2,0.352428502,0.245070335,115.5243313,1.438070839,0.153117407,0.341841224,NO,NA
ACTL6A,0.221650718,0.154387305,117.4578402,1.435679689,0.153751272,0.343012259,NO,NA
PREP,-0.333472067,0.232284455,108.9410643,-1.435619385,0.153975744,0.343125988,NO,NA
IDH1,0.391060415,0.272548,117.5909674,1.43483135,0.153989467,0.343125988,NO,NA
LEPROT,-0.248023524,0.172831329,117.9996043,-1.435061144,0.153914929,0.343125988,NO,NA
MIS18A,-0.307554019,0.213809566,83.63500405,-1.43844836,0.154038577,0.343125988,NO,NA
IRGC,-0.321776489,0.22390207,92.61927956,-1.437130481,0.154050652,0.343125988,NO,NA
JOSD2,0.211691447,0.147525449,117.9714703,1.434948674,0.153947548,0.343125988,NO,NA
PREB,-0.258146003,0.180174749,115.1755683,-1.432753508,0.154636994,0.344314773,NO,NA
PURB,0.259172925,0.180872092,112.0939882,1.432907208,0.154667459,0.344314773,NO,NA
USP37,0.249232229,0.173191366,66.83313177,1.43905689,0.154801576,0.3445208,NO,NA
RHOBTB3,0.349270539,0.243986613,115.5739534,1.431515177,0.154981309,0.344828211,NO,NA
RBL2,-0.276275294,0.192822517,95.05704586,-1.432795808,0.155196819,0.345133733,NO,NA
SNX25,-0.364999059,0.255141996,117.7200021,-1.430572249,0.155201909,0.345133733,NO,NA
FBXL17,0.328231295,0.229504216,117.5424979,1.430175451,0.155319503,0.345162872,NO,NA
RAC3,0.243961329,0.170628825,117.9941077,1.429777931,0.155423243,0.345162872,NO,NA
DNAJC3,0.280769408,0.196219924,110.6435247,1.430891436,0.155279656,0.345162872,NO,NA
SAMD4B,0.251101454,0.175600151,117.3474894,1.429961494,0.155385184,0.345162872,NO,NA
KIF12,-0.390308716,0.272764685,105.9866416,-1.430935661,0.155390568,0.345162872,NO,NA
MRPL1,0.315241004,0.220463244,108.3034471,1.429902776,0.155623412,0.345514824,NO,NA
CTSH,-0.346668947,0.242482342,102.371299,-1.429666771,0.155857436,0.345941733,NO,NA
PABPC1L,-0.367672992,0.257451779,117.5963042,-1.428123722,0.155906714,0.345958459,NO,NA
PGRMC1,-0.239221191,0.16735136,100.3186988,-1.429454721,0.155980348,0.346029208,NO,NA
NCOA3,-0.269258379,0.188465076,105.6168496,-1.428691118,0.156043815,0.346077372,NO,NA
MVK,-0.350839936,0.244850701,73.08466557,-1.432872907,0.156158004,0.34623797,NO,NA
SSH3,-0.282742228,0.197946124,101.6033368,-1.428379713,0.156249466,0.346255502,NO,NA
CDCP1,-0.339643019,0.23800169,116.8112547,-1.427061376,0.156229833,0.346255502,NO,NA
RASD1,-0.412083702,0.288809335,111.7603834,-1.426836502,0.156414827,0.346529294,NO,NA
F12,-0.362340407,0.253903493,106.2246408,-1.427079253,0.156489969,0.346603117,NO,NA
ILKAP,-0.273100288,0.19047714,62.72635834,-1.433769371,0.156604349,0.346763784,NO,NA
ZFTA,-0.366175782,0.256940181,116.3489261,-1.425140204,0.156793761,0.346837223,NO,NA
STX5,-0.265541149,0.186246201,109.6971383,-1.42575337,0.156778997,0.346837223,NO,NA
WASF2,0.255240177,0.179093981,114.8788815,1.425174511,0.156818055,0.346837223,NO,NA
C6orf47,-0.319922161,0.224395488,107.6334068,-1.425706744,0.156846756,0.346837223,NO,NA
PDZD8,-0.265975448,0.186567448,113.481767,-1.425626231,0.156721135,0.346837223,NO,NA
LFNG,-0.4598533,0.32290174,105.8646243,-1.424127664,0.157350483,0.347858309,NO,NA
SLC25A17,-0.279878149,0.196564974,106.4473361,-1.423845475,0.157415924,0.347910182,NO,NA
ACOT8,-0.280607497,0.197275293,112.0405393,-1.422415819,0.157683703,0.348364111,NO,NA
PHF20L1,0.286660008,0.201608275,117.8869144,1.421866284,0.157705375,0.348364111,NO,NA
NEMP1,0.296959174,0.207557701,58.22313947,1.430730697,0.157852814,0.348490037,NO,NA
EFNA4,0.30274945,0.213037689,117.427581,1.421107462,0.157935675,0.348490037,NO,NA
DCUN1D1,0.261044635,0.183657439,112.6472268,1.421367068,0.157972619,0.348490037,NO,NA
TMEM199,0.270488763,0.190260303,109.8113037,1.421677349,0.157953873,0.348490037,NO,NA
BRD2,-0.20211562,0.142196349,113.3270694,-1.421384037,0.157951162,0.348490037,NO,NA
CCSER2,0.300879109,0.211849949,117.9996295,1.420246317,0.158172799,0.348838786,NO,NA
PTRH2,-0.296752154,0.208956654,116.040129,-1.420161303,0.158241926,0.348898398,NO,NA
CYTH3,-0.389445419,0.274291689,103.6229888,-1.419822164,0.158660981,0.349717797,NO,NA
GLT8D1,-0.30039817,0.211741079,114.6398809,-1.418705201,0.158697953,0.349717797,NO,NA
MOB3C,-0.30321853,0.212674465,63.35812066,-1.425740176,0.158851809,0.349963793,NO,NA
ANO6,0.315291109,0.22235035,110.1123663,1.417992413,0.159016796,0.350234177,NO,NA
DGAT1,-0.324423416,0.228946492,117.0563537,-1.417027239,0.159131009,0.350392614,NO,NA
SEC24A,0.319051234,0.225205785,117.7865199,1.416709765,0.159207218,0.350467309,NO,NA
ZNF593,0.326155306,0.230209761,102.4036237,1.416774445,0.159583915,0.351203263,NO,NA
PBDC1,-0.304342949,0.21505895,117.9611494,-1.415160587,0.159655973,0.351242821,NO,NA
PRRC1,0.258046265,0.182357355,117.9289552,1.415058174,0.15968665,0.351242821,NO,NA
IDI1,0.314230524,0.222109026,115.8110681,1.414758012,0.159822569,0.351448515,NO,NA
PPP1R26,-0.302116916,0.213598072,114.994296,-1.414417803,0.159941175,0.351522796,NO,NA
SETD9,-0.321864189,0.227423254,106.2432917,-1.415265076,0.15991534,0.351522796,NO,NA
ZMYND11,0.281339,0.199291175,116.6719968,1.411698234,0.160700228,0.352910305,NO,NA
NR2C2,-0.306295179,0.216784651,103.4411654,-1.412900672,0.160686824,0.352910305,NO,NA
PIP4K2A,-0.347741548,0.245993246,96.62596051,-1.413622339,0.160686474,0.352910305,NO,NA
COMMD8,0.279242911,0.197836794,117.4114888,1.411481178,0.160747309,0.352920184,NO,NA
HPN,-0.371827063,0.263445981,116.1516811,-1.411397741,0.160800466,0.352943395,NO,NA
KRTAP10-3,0.217226795,0.15390631,112.3288558,1.411422282,0.160884028,0.353033314,NO,NA
PEG10,-0.568618824,0.402704657,96.16790503,-1.411999623,0.161177731,0.353490616,NO,NA
PGLS,0.225047141,0.159601165,117.2440397,1.410059513,0.161169487,0.353490616,NO,NA
ZNF581,-0.257225986,0.182482909,116.4385794,-1.409589462,0.161326284,0.353722815,NO,NA
MAFK,-0.358458117,0.254273631,109.5231089,-1.409733742,0.161451687,0.353904148,NO,NA
TTC1,-0.239008295,0.169614618,113.458884,-1.409125572,0.161532921,0.35398859,NO,NA
GSTO2,-0.356022622,0.252779803,116.3127422,-1.408429856,0.161671279,0.35419814,NO,NA
ERBB4,-0.365480958,0.259596521,102.484314,-1.407880803,0.162192491,0.354599349,NO,NA
SULT1A2,-0.337068445,0.239579654,113.5935995,-1.406915988,0.162182442,0.354599349,NO,NA
CLCN7,-0.354755377,0.252145611,112.6318943,-1.406946467,0.162196686,0.354599349,NO,NA
SMIM22,-0.345688909,0.245433047,101.0996797,-1.408485584,0.162055264,0.354599349,NO,NA
RUSC1,-0.247133806,0.175571182,111.1632672,-1.407598918,0.162040044,0.354599349,NO,NA
ALCAM,0.402008096,0.285647061,107.8454186,1.407359467,0.162196476,0.354599349,NO,NA
VPS26C,0.297017351,0.211052854,112.8642891,1.407312649,0.162082717,0.354599349,NO,NA
RNF152,-0.371394024,0.263871894,117.7594161,-1.407478526,0.161919669,0.354599349,NO,NA
RRP1B,0.336424325,0.239221991,110.180623,1.406326916,0.162441178,0.354937883,NO,NA
TRIM8,-0.299825392,0.21326355,116.8986076,-1.405891407,0.1624088,0.354937883,NO,NA
RANBP17,-0.383158521,0.272560461,115.3068183,-1.405774408,0.16248001,0.354937883,NO,NA
MBOAT7,0.25633599,0.182524952,117.6809076,1.404388751,0.162836943,0.355385146,NO,NA
SOCS5,0.312492828,0.222133666,91.0012722,1.406778334,0.162899152,0.355385146,NO,NA
CARNMT1,0.225108717,0.160301556,116.7783821,1.404282795,0.162888722,0.355385146,NO,NA
SEC61A2,-0.347623913,0.247170258,96.1410421,-1.40641482,0.162825078,0.355385146,NO,NA
FURIN,0.39775281,0.283139929,111.9346836,1.404792366,0.162852057,0.355385146,NO,NA
GCN1,-0.331570612,0.23594832,97.67211653,-1.40526795,0.163114373,0.355667436,NO,NA
ODF2L,-0.353841998,0.252094362,116.6103861,-1.403609328,0.163092639,0.355667436,NO,NA
HSPB1,0.327739705,0.233323178,101.2506053,1.40465987,0.163182862,0.355723187,NO,NA
EMD,0.204558432,0.145850887,116.5960453,1.402517575,0.163417748,0.355767349,NO,NA
NUP153,0.27767069,0.197732269,100.9972896,1.404276053,0.163304436,0.355767349,NO,NA
SQLE,0.31475859,0.224415002,117.7531137,1.402573743,0.163374972,0.355767349,NO,NA
SFN,0.391688896,0.279236261,114.1221235,1.402715014,0.163416455,0.355767349,NO,NA
APBA3,-0.293973532,0.208739232,72.73360373,-1.40832909,0.163293941,0.355767349,NO,NA
SETD3,-0.208348361,0.148599945,116.8369931,-1.402075621,0.163543897,0.355948482,NO,NA
HK1,0.286740223,0.204633733,116.6785601,1.401236338,0.163797655,0.356352428,NO,NA
SEC13,0.358660196,0.255885018,110.8227551,1.401645936,0.163815487,0.356352428,NO,NA
AVEN,0.336914725,0.240313149,99.03586874,1.401982065,0.164047135,0.356762701,NO,NA
BUB3,0.269421886,0.192411338,116.0351001,1.400239141,0.164109954,0.356805693,NO,NA
KLHL36,-0.302747021,0.215528073,73.84861373,-1.404675581,0.16431007,0.357147092,NO,NA
LSM5,0.218165614,0.156010912,117.3214541,1.398399709,0.16463083,0.357656703,NO,NA
PARN,-0.20176167,0.144036254,92.9478397,-1.400770046,0.164612578,0.357656703,NO,NA
DEPDC1,0.29597837,0.211727715,117.622107,1.397919825,0.16476784,0.35786055,NO,NA
PSMB1,-0.268671621,0.192249895,117.6605551,-1.397512444,0.164889079,0.358030046,NO,NA
PPP2R5A,0.259618413,0.185875492,107.5736219,1.396732891,0.165368869,0.358950459,NO,NA
SLC52A2,-0.347494871,0.248996413,117.4957804,-1.395581834,0.165472322,0.358950459,NO,NA
UBQLN4,0.273640289,0.196076343,116.8976622,1.395580339,0.165486209,0.358950459,NO,NA
TRAF3IP3,-0.280082164,0.200636152,114.1472312,-1.395970575,0.165432548,0.358950459,NO,NA
MYCBP,-0.322051749,0.230825466,115.3384101,-1.395217582,0.165630962,0.359170438,NO,NA
HNRNPR,0.268934395,0.192648326,101.6007576,1.395986149,0.16576162,0.359359745,NO,NA
LAMTOR2,0.238486147,0.171046178,117.3985709,1.394279313,0.165866385,0.359481015,NO,NA
JUND,-0.249458438,0.178830511,107.655451,-1.39494338,0.165904305,0.359481015,NO,NA
GPHN,-0.40931942,0.293644794,114.3681923,-1.393927048,0.166042104,0.359497638,NO,NA
ATG3,0.215295237,0.154456196,115.7361258,1.393891878,0.166020826,0.359497638,NO,NA
ZNHIT3,-0.294832591,0.211471667,112.0949359,-1.394194292,0.166016297,0.359497638,NO,NA
PTPN12,0.27879539,0.200066157,117.1074649,1.393515996,0.166102902,0.359535348,NO,NA
INPPL1,-0.265743022,0.190811774,113.020757,-1.392697198,0.166445071,0.360087902,NO,NA
CHKA,-0.362361496,0.260230991,116.4690862,-1.392460958,0.166435612,0.360087902,NO,NA
GET1,-0.30134479,0.216426845,110.6961742,-1.39236327,0.166603139,0.360335807,NO,NA
CCAR1,-0.24595191,0.176744707,117.5938706,-1.391565918,0.16668067,0.36039027,NO,NA
AHR,0.368078595,0.264481001,114.2980806,1.391701461,0.166715287,0.36039027,NO,NA
RFK,-0.279071957,0.200021988,81.18219667,-1.3952064,0.1667588,0.360390335,NO,NA
FOXA1,-0.319331949,0.229314018,88.282342,-1.392553109,0.167252433,0.361362921,NO,NA
ULK3,-0.365994627,0.263417401,117.6676626,-1.389409451,0.167331839,0.361440261,NO,NA
MEAF6,0.224791412,0.161731558,108.3374023,1.38990445,0.167407285,0.361509009,NO,NA
CCDC12,-0.309419289,0.2225449,98.03738074,-1.390367916,0.167565596,0.361756619,NO,NA
EDEM1,-0.283872908,0.204304819,103.1935397,-1.389457719,0.167684319,0.361918656,NO,NA
RIT1,0.312764057,0.225231388,108.8813034,1.388634416,0.167778122,0.362026836,NO,NA
SLC39A11,-0.306166495,0.220574836,112.2763257,-1.388039094,0.167873342,0.362138016,NO,NA
SARDH,-0.152600223,0.109862775,96.50336105,-1.389007549,0.168027564,0.362376385,NO,NA
SCO1,0.308692012,0.222630471,94.69592662,1.386566766,0.16882962,0.363916747,NO,NA
SERF2,0.14796163,0.106681917,92.38679999,1.386941984,0.168796681,0.363916747,NO,NA
PLAAT4,0.424368464,0.306289763,101.2810274,1.38551305,0.168939272,0.36405842,NO,NA
PAFAH1B2,0.182306046,0.131799176,117.9972287,1.383210821,0.169211842,0.364551012,NO,NA
QSOX1,-0.28388827,0.205121965,103.3413477,-1.383997419,0.169341028,0.364734523,NO,NA
CCDC137,0.243886078,0.176360335,113.4185378,1.382885087,0.169416654,0.364802606,NO,NA
PLK1,0.324500169,0.234768435,109.5436772,1.382213792,0.169717939,0.365356436,NO,NA
RAB8B,0.341032193,0.246906692,115.3996646,1.381218916,0.169880369,0.365611139,NO,NA
IFNAR2,0.344587043,0.249524099,112.4829834,1.380977009,0.170023589,0.365824379,NO,NA
ZBTB38,-0.323009286,0.234009089,117.856318,-1.380327948,0.170098202,0.36588993,NO,NA
CLK2,0.245906111,0.178325688,117.9515591,1.37897189,0.170512771,0.366591399,NO,NA
APOLD1,0.342240476,0.246964726,65.67041501,1.385786872,0.170500211,0.366591399,NO,NA
CCDC127,0.31077886,0.225060813,93.45784739,1.38086616,0.170613369,0.366712553,NO,NA
ZDHHC7,0.32627537,0.236216327,83.80496028,1.381256635,0.170871944,0.367173106,NO,NA
PRR13,0.189659914,0.137602223,107.364308,1.378320137,0.170969972,0.367288524,NO,NA
TRAF3IP2,0.30444088,0.220953508,107.1036172,1.377850402,0.171121536,0.367370922,NO,NA
FAM162A,0.319999016,0.232373223,117.0298617,1.377090753,0.171112561,0.367370922,NO,NA
SYTL2,-0.37508677,0.272277042,109.3831677,-1.377592348,0.171141304,0.367370922,NO,NA
C1orf109,-0.338656357,0.245343694,80.38406263,-1.380334466,0.171310297,0.367638463,NO,NA
SRXN1,-0.30417306,0.220833159,98.05089639,-1.377388529,0.171528269,0.368010949,NO,NA
NAA10,0.260878373,0.189719603,117.9671772,1.375073368,0.171714632,0.368315442,NO,NA
TADA3,-0.321325428,0.233867889,115.7124058,-1.373961299,0.172109393,0.368971197,NO,NA
UBXN6,-0.222936031,0.162262143,117.0005847,-1.373925094,0.172091427,0.368971197,NO,NA
GAPVD1,-0.249179345,0.181201273,96.57849237,-1.37515229,0.172265872,0.369211158,NO,NA
LRRFIP1,0.268751861,0.195799787,117.9351155,1.372585049,0.172486025,0.369587429,NO,NA
UCK2,0.344289795,0.250902666,110.64824,1.37220461,0.172775209,0.370111381,NO,NA
KIF16B,-0.385592806,0.281145221,117.706431,-1.371507598,0.172825595,0.370123651,NO,NA
CHCHD2,0.191099069,0.139314359,102.2842488,1.371711219,0.173154751,0.370541331,NO,NA
CINP,0.325151105,0.236612308,82.06894923,1.37419354,0.173122928,0.370541331,NO,NA
PATJ,-0.206863434,0.150853695,107.1506127,-1.371285161,0.173151102,0.370541331,NO,NA
PLTP,0.433833141,0.31673344,117.1801766,1.369710573,0.1733963,0.370962452,NO,NA
COL5A1,0.450544113,0.329121027,117.7066027,1.368931414,0.173627419,0.371073762,NO,NA
HERC4,-0.278391108,0.203013486,93.67450291,-1.371293667,0.173559521,0.371073762,NO,NA
EVPL,-0.349405183,0.255192028,117.7319851,-1.369185334,0.173547702,0.371073762,NO,NA
MITD1,-0.258828786,0.18883671,98.48737182,-1.370648668,0.173600279,0.371073762,NO,NA
CAMTA1,0.213812525,0.156196278,115.8693293,1.368870805,0.17368756,0.371106599,NO,NA
COQ9,0.271466364,0.1984467,115.9623221,1.367956054,0.173970843,0.371520315,NO,NA
TEDC1,-0.289897941,0.211548753,91.44258502,-1.370359961,0.173929416,0.371520315,NO,NA
WDR1,0.208548524,0.152443586,112.3374243,1.368037375,0.174030616,0.371552227,NO,NA
UTP14C,-0.333043256,0.243191616,95.07319599,-1.369468497,0.174079047,0.371559912,NO,NA
ARPC5,0.17030452,0.124511666,104.8355518,1.367779628,0.174305968,0.371948471,NO,NA
TTC39B,0.39009517,0.285460345,116.3074413,1.366547671,0.174403122,0.37201297,NO,NA
INSIG1,0.339818181,0.248691942,117.0380334,1.366422161,0.174425965,0.37201297,NO,NA
SLC25A38,0.264352517,0.193451353,106.2162049,1.366506422,0.174665864,0.372428784,NO,NA
TBC1D16,-0.315897956,0.231495486,117.948374,-1.364596611,0.174977636,0.372639438,NO,NA
GOT2,0.281765126,0.206400365,111.6218336,1.365138702,0.174954611,0.372639438,NO,NA
CNBP,0.15789296,0.115703976,113.0712444,1.364628652,0.175079389,0.372639438,NO,NA
TBCD,-0.299284465,0.219326924,117.999996,-1.364558713,0.174988388,0.372639438,NO,NA
DALRD3,-0.300153775,0.219939133,114.4547535,-1.364712912,0.175020286,0.372639438,NO,NA
CNFN,-0.375707316,0.275333594,114.1436328,-1.364553125,0.175077674,0.372639438,NO,NA
H4C13,0.336581853,0.246629085,114.6368735,1.364728957,0.175011011,0.372639438,NO,NA
